a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	m_New_word	i_Verb1	j_Verb2	k_Element_changed	l_Old_word	n_Violation_Type	p_number	q_condition
embedding_mental_SR	le contadine ricordano che lo studente amano i fratelli	feminine	plural	masculine	singular			859	amano	ricorda	amano	V2	ama	num_violation	484	PS
embedding_mental_SR	le figlie ricordano che lo studente amano i contadini	feminine	plural	masculine	singular			903	amano	ricorda	amano	V2	ama	num_violation	485	PS
embedding_mental_SR	le madri ricordano che il bambino amano le amiche	feminine	plural	masculine	singular			922	amano	ricorda	amano	V2	ama	num_violation	486	PS
embedding_mental_SR	le madri ricordano che lo studente amano le bambine	feminine	plural	masculine	singular			929	amano	ricorda	amano	V2	ama	num_violation	487	PS
embedding_mental_SR	le ragazze ricordano che il fratello amano le amiche	feminine	plural	masculine	singular			939	amano	ricorda	amano	V2	ama	num_violation	488	PS
embedding_mental_SR	le studentesse ricordano che l' attore amano la sorella	feminine	plural	masculine	singular			998	amano	ricorda	amano	V2	ama	num_violation	489	PS
embedding_mental_SR	gli studenti ricordano che la sorella amano l' amica	masculine	plural	feminine	singular			2323	amano	ricorda	amano	V2	ama	num_violation	490	PS
embedding_mental_SR	gli uomini ricordano che la bambina amano la studentessa	masculine	plural	feminine	singular			2347	amano	ricorda	amano	V2	ama	num_violation	491	PS
embedding_mental_SR	i contadini ricordano che la studentessa amano l' amica	masculine	plural	feminine	singular			2395	amano	ricorda	amano	V2	ama	num_violation	492	PS
embedding_mental_SR	i fratelli ricordano che l' amica amano lo studente	masculine	plural	feminine	singular			2436	amano	ricorda	amano	V2	ama	num_violation	493	PS
embedding_mental_SR	i fratelli ricordano che la figlia amano gli studenti	masculine	plural	feminine	singular			2442	amano	ricorda	amano	V2	ama	num_violation	494	PS
embedding_mental_SR	i padri ricordano che l' amica amano gli attori	masculine	plural	feminine	singular			2465	amano	ricorda	amano	V2	ama	num_violation	495	PS
embedding_mental_SR	i ragazzi ricordano che la figlia amano gli studenti	masculine	plural	feminine	singular			2495	amano	ricorda	amano	V2	ama	num_violation	496	PS
embedding_mental_SR	gli uomini ricordano che il fratello amano il padre	masculine	plural	masculine	singular			2845	amano	ricorda	amano	V2	ama	num_violation	497	PS
embedding_mental_SR	i bambini ricordano che lo studente amano l' amico	masculine	plural	masculine	singular			2875	amano	ricorda	amano	V2	ama	num_violation	498	PS
embedding_mental_SR	i figli ricordano che il contadino amano gli uomini	masculine	plural	masculine	singular			2921	amano	ricorda	amano	V2	ama	num_violation	499	PS
embedding_mental_SR	i padri ricordano che l' amico amano lo studente	masculine	plural	masculine	singular			2977	amano	ricorda	amano	V2	ama	num_violation	500	PS
embedding_mental_SR	i ragazzi ricordano che l' amico amano la madre	masculine	plural	masculine	singular			2999	amano	ricorda	amano	V2	ama	num_violation	501	PS
embedding_mental_SR	l' amica dice che le attrici attrae le sorelle	feminine	singular	feminine	plural			1001	attrae	dicono	attrae	V2	attraggono	num_violation	502	SP
embedding_mental_SR	l' amica dice che le figlie attrae il contadino	feminine	singular	feminine	plural			1005	attrae	dicono	attrae	V2	attraggono	num_violation	503	SP
embedding_mental_SR	l' amica dice che le madri attrae il contadino	feminine	singular	feminine	plural			1006	attrae	dicono	attrae	V2	attraggono	num_violation	504	SP
embedding_mental_SR	l' attrice dice che le madri attrae il figlio	feminine	singular	feminine	plural			1036	attrae	dicono	attrae	V2	attraggono	num_violation	505	SP
embedding_mental_SR	l' attrice dice che le ragazze attrae il figlio	feminine	singular	feminine	plural			1038	attrae	dicono	attrae	V2	attraggono	num_violation	506	SP
embedding_mental_SR	la bambina dice che le madri attrae i fratelli	feminine	singular	feminine	plural			1057	attrae	dicono	attrae	V2	attraggono	num_violation	507	SP
embedding_mental_SR	la contadina dice che le bambine attrae il padre	feminine	singular	feminine	plural			1076	attrae	dicono	attrae	V2	attraggono	num_violation	508	SP
embedding_mental_SR	la madre dice che le contadine attrae il padre	feminine	singular	feminine	plural			1149	attrae	dicono	attrae	V2	attraggono	num_violation	509	SP
embedding_mental_SR	la studentessa dice che le bambine attrae i contadini	feminine	singular	feminine	plural			1226	attrae	dicono	attrae	V2	attraggono	num_violation	510	SP
embedding_mental_SR	la bambina dice che i padri attrae la contadina	feminine	singular	masculine	plural			1564	attrae	dicono	attrae	V2	attraggono	num_violation	511	SP
embedding_mental_SR	la donna dice che gli amici attrae la ragazza	feminine	singular	masculine	plural			1607	attrae	dicono	attrae	V2	attraggono	num_violation	512	SP
embedding_mental_SR	la donna dice che i bambini attrae la sorella	feminine	singular	masculine	plural			1610	attrae	dicono	attrae	V2	attraggono	num_violation	513	SP
embedding_mental_SR	la ragazza dice che i bambini attrae l' amico	feminine	singular	masculine	plural			1685	attrae	dicono	attrae	V2	attraggono	num_violation	514	SP
embedding_mental_SR	la sorella dice che gli uomini attrae i fratelli	feminine	singular	masculine	plural			1701	attrae	dicono	attrae	V2	attraggono	num_violation	515	SP
embedding_mental_SR	il contadino dice che le bambine attrae la madre	masculine	singular	feminine	plural			3038	attrae	dicono	attrae	V2	attraggono	num_violation	516	SP
embedding_mental_SR	il contadino dice che le bambine attrae gli amici	masculine	singular	feminine	plural			3039	attrae	dicono	attrae	V2	attraggono	num_violation	517	SP
embedding_mental_SR	il contadino dice che le studentesse attrae le bambine	masculine	singular	feminine	plural			3043	attrae	dicono	attrae	V2	attraggono	num_violation	518	SP
embedding_mental_SR	il padre dice che le attrici attrae le amiche	masculine	singular	feminine	plural			3111	attrae	dicono	attrae	V2	attraggono	num_violation	519	SP
embedding_mental_SR	il ragazzo dice che le amiche attrae lo studente	masculine	singular	feminine	plural			3137	attrae	dicono	attrae	V2	attraggono	num_violation	520	SP
embedding_mental_SR	il bambino dice che gli studenti attrae gli uomini	masculine	singular	masculine	plural			3506	attrae	dicono	attrae	V2	attraggono	num_violation	521	SP
embedding_mental_SR	il fratello dice che gli uomini attrae le contadine	masculine	singular	masculine	plural			3588	attrae	dicono	attrae	V2	attraggono	num_violation	522	SP
embedding_mental_SR	l' amico dice che gli attori attrae le sorelle	masculine	singular	masculine	plural			3660	attrae	dicono	attrae	V2	attraggono	num_violation	523	SP
embedding_mental_SR	l' amica dichiara che le donne attrae le madri	feminine	singular	feminine	plural			1016	attrae	dichiarano	attrae	V2	attraggono	num_violation	524	SP
embedding_mental_SR	l' amica dichiara che le madri attrae la contadina	feminine	singular	feminine	plural			1017	attrae	dichiarano	attrae	V2	attraggono	num_violation	525	SP
embedding_mental_SR	la contadina dichiara che le sorelle attrae le ragazze	feminine	singular	feminine	plural			1092	attrae	dichiarano	attrae	V2	attraggono	num_violation	526	SP
embedding_mental_SR	la figlia dichiara che le sorelle attrae il bambino	feminine	singular	feminine	plural			1129	attrae	dichiarano	attrae	V2	attraggono	num_violation	527	SP
embedding_mental_SR	la madre dichiara che le donne attrae le ragazze	feminine	singular	feminine	plural			1157	attrae	dichiarano	attrae	V2	attraggono	num_violation	528	SP
embedding_mental_SR	la sorella dichiara che le bambine attrae il contadino	feminine	singular	feminine	plural			1205	attrae	dichiarano	attrae	V2	attraggono	num_violation	529	SP
embedding_mental_SR	la sorella dichiara che le contadine attrae gli uomini	feminine	singular	feminine	plural			1207	attrae	dichiarano	attrae	V2	attraggono	num_violation	530	SP
embedding_mental_SR	la studentessa dichiara che le contadine attrae gli uomini	feminine	singular	feminine	plural			1240	attrae	dichiarano	attrae	V2	attraggono	num_violation	531	SP
embedding_mental_SR	la studentessa dichiara che le ragazze attrae i fratelli	feminine	singular	feminine	plural			1244	attrae	dichiarano	attrae	V2	attraggono	num_violation	532	SP
embedding_mental_SR	l' amica dichiara che gli studenti attrae i bambini	feminine	singular	masculine	plural			1508	attrae	dichiarano	attrae	V2	attraggono	num_violation	533	SP
embedding_mental_SR	l' attrice dichiara che gli studenti attrae l' uomo	feminine	singular	masculine	plural			1538	attrae	dichiarano	attrae	V2	attraggono	num_violation	534	SP
embedding_mental_SR	la contadina dichiara che i bambini attrae l' amica	feminine	singular	masculine	plural			1595	attrae	dichiarano	attrae	V2	attraggono	num_violation	535	SP
embedding_mental_SR	la contadina dichiara che i padri attrae la bambina	feminine	singular	masculine	plural			1600	attrae	dichiarano	attrae	V2	attraggono	num_violation	536	SP
embedding_mental_SR	la figlia dichiara che gli attori attrae lo studente	feminine	singular	masculine	plural			1639	attrae	dichiarano	attrae	V2	attraggono	num_violation	537	SP
embedding_mental_SR	la ragazza dichiara che i figli attrae i padri	feminine	singular	masculine	plural			1694	attrae	dichiarano	attrae	V2	attraggono	num_violation	538	SP
embedding_mental_SR	la sorella dichiara che gli amici attrae il fratello	feminine	singular	masculine	plural			1710	attrae	dichiarano	attrae	V2	attraggono	num_violation	539	SP
embedding_mental_SR	il contadino dichiara che le sorelle attrae le figlie	masculine	singular	feminine	plural			3049	attrae	dichiarano	attrae	V2	attraggono	num_violation	540	SP
embedding_mental_SR	il figlio dichiara che le contadine attrae i padri	masculine	singular	feminine	plural			3071	attrae	dichiarano	attrae	V2	attraggono	num_violation	541	SP
embedding_mental_SR	il ragazzo dichiara che le contadine attrae le amiche	masculine	singular	feminine	plural			3145	attrae	dichiarano	attrae	V2	attraggono	num_violation	542	SP
embedding_mental_SR	il bambino dichiara che gli studenti attrae le ragazze	masculine	singular	masculine	plural			3515	attrae	dichiarano	attrae	V2	attraggono	num_violation	543	SP
embedding_mental_SR	il ragazzo dichiara che i padri attrae le amiche	masculine	singular	masculine	plural			3653	attrae	dichiarano	attrae	V2	attraggono	num_violation	544	SP
embedding_mental_SR	l' amico dichiara che gli studenti attrae gli uomini	masculine	singular	masculine	plural			3673	attrae	dichiarano	attrae	V2	attraggono	num_violation	545	SP
embedding_mental_SR	l' amica ricorda che le sorelle attrae le bambine	feminine	singular	feminine	plural			1029	attrae	ricordano	attrae	V2	attraggono	num_violation	546	SP
embedding_mental_SR	l' attrice ricorda che le studentesse attrae il fratello	feminine	singular	feminine	plural			1052	attrae	ricordano	attrae	V2	attraggono	num_violation	547	SP
embedding_mental_SR	la figlia ricorda che le sorelle attrae gli amici	feminine	singular	feminine	plural			1143	attrae	ricordano	attrae	V2	attraggono	num_violation	548	SP
embedding_mental_SR	la madre ricorda che le studentesse attrae gli uomini	feminine	singular	feminine	plural			1169	attrae	ricordano	attrae	V2	attraggono	num_violation	549	SP
embedding_mental_SR	la ragazza ricorda che le attrici attrae il padre	feminine	singular	feminine	plural			1182	attrae	ricordano	attrae	V2	attraggono	num_violation	550	SP
embedding_mental_SR	la sorella ricorda che le contadine attrae le ragazze	feminine	singular	feminine	plural			1214	attrae	ricordano	attrae	V2	attraggono	num_violation	551	SP
embedding_mental_SR	la sorella ricorda che le ragazze attrae il fratello	feminine	singular	feminine	plural			1220	attrae	ricordano	attrae	V2	attraggono	num_violation	552	SP
embedding_mental_SR	l' amica ricorda che i padri attrae la madre	feminine	singular	masculine	plural			1524	attrae	ricordano	attrae	V2	attraggono	num_violation	553	SP
embedding_mental_SR	la contadina ricorda che i figli attrae lo studente	feminine	singular	masculine	plural			1605	attrae	ricordano	attrae	V2	attraggono	num_violation	554	SP
embedding_mental_SR	la figlia ricorda che gli attori attrae le amiche	feminine	singular	masculine	plural			1648	attrae	ricordano	attrae	V2	attraggono	num_violation	555	SP
embedding_mental_SR	la figlia ricorda che gli studenti attrae la madre	feminine	singular	masculine	plural			1649	attrae	ricordano	attrae	V2	attraggono	num_violation	556	SP
embedding_mental_SR	la studentessa ricorda che i contadini attrae le amiche	feminine	singular	masculine	plural			1748	attrae	ricordano	attrae	V2	attraggono	num_violation	557	SP
embedding_mental_SR	il bambino ricorda che le madri attrae le figlie	masculine	singular	feminine	plural			3034	attrae	ricordano	attrae	V2	attraggono	num_violation	558	SP
embedding_mental_SR	il padre ricorda che le amiche attrae le donne	masculine	singular	feminine	plural			3123	attrae	ricordano	attrae	V2	attraggono	num_violation	559	SP
embedding_mental_SR	il padre ricorda che le studentesse attrae la figlia	masculine	singular	feminine	plural			3134	attrae	ricordano	attrae	V2	attraggono	num_violation	560	SP
embedding_mental_SR	l' amico ricorda che le madri attrae lo studente	masculine	singular	feminine	plural			3175	attrae	ricordano	attrae	V2	attraggono	num_violation	561	SP
embedding_mental_SR	lo studente ricorda che le ragazze attrae gli amici	masculine	singular	feminine	plural			3248	attrae	ricordano	attrae	V2	attraggono	num_violation	562	SP
embedding_mental_SR	il bambino ricorda che gli attori attrae le studentesse	masculine	singular	masculine	plural			3525	attrae	ricordano	attrae	V2	attraggono	num_violation	563	SP
embedding_mental_SR	il padre ricorda che gli uomini attrae i fratelli	masculine	singular	masculine	plural			3631	attrae	ricordano	attrae	V2	attraggono	num_violation	564	SP
embedding_mental_SR	l' attore ricorda che i figli attrae i fratelli	masculine	singular	masculine	plural			3702	attrae	ricordano	attrae	V2	attraggono	num_violation	565	SP
embedding_mental_SR	lo studente ricorda che i fratelli attrae l' amica	masculine	singular	masculine	plural			3748	attrae	ricordano	attrae	V2	attraggono	num_violation	566	SP
embedding_mental_SR	lo studente ricorda che i fratelli attrae la ragazza	masculine	singular	masculine	plural			3749	attrae	ricordano	attrae	V2	attraggono	num_violation	567	SP
embedding_mental_SR	le madri dicono che le figlie attrae gli uomini	feminine	plural	feminine	plural			172	attrae	dice	attrae	V2	attraggono	num_violation	568	PP
embedding_mental_SR	le studentesse dicono che le contadine attrae le amiche	feminine	plural	feminine	plural			235	attrae	dice	attrae	V2	attraggono	num_violation	569	PP
embedding_mental_SR	le attrici dicono che i bambini attrae la figlia	feminine	plural	masculine	plural			542	attrae	dice	attrae	V2	attraggono	num_violation	570	PP
embedding_mental_SR	le attrici dicono che i figli attrae le donne	feminine	plural	masculine	plural			545	attrae	dice	attrae	V2	attraggono	num_violation	571	PP
