a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type	p_number	q_condition	
embedding_mental_SR	il frigorifero dichiara che la contadina indica lo studente	masculine	singular	feminine	singular			3351	frigorifero	dichiarano	indicano	N1	il padre	inanimate	1271	SS	SS
embedding_mental_SR	il frigorifero dichiara che la sorella ama la madre	masculine	singular	feminine	singular			3356	frigorifero	dichiarano	amano	N1	il padre	inanimate	1272	SS	SS
embedding_mental_SR	il frigorifero dichiara che la studentessa ferma il figlio	masculine	singular	feminine	singular			3361	frigorifero	dichiarano	fermano	N1	il padre	inanimate	1273	SS	SS
embedding_mental_SR	il frigorifero ricorda che la bambina accoglie l' amico	masculine	singular	feminine	singular			3366	frigorifero	ricordano	accolgono	N1	il padre	inanimate	1274	SS	SS
embedding_mental_SR	il frigorifero ricorda che la figlia interrompe le studentesse	masculine	singular	feminine	singular			3371	frigorifero	ricordano	interrompono	N1	il padre	inanimate	1275	SS	SS
embedding_mental_SR	il frigorifero dice che l' amica difende l' attrice	masculine	singular	feminine	singular			3376	frigorifero	dicono	difendono	N1	il ragazzo	inanimate	1276	SS	SS
embedding_mental_SR	il frigorifero dice che la madre guarda l' amica	masculine	singular	feminine	singular			3381	frigorifero	dicono	guardano	N1	il ragazzo	inanimate	1277	SS	SS
embedding_mental_SR	il frigorifero dichiara che la contadina ama l' attore	masculine	singular	feminine	singular			3386	frigorifero	dichiarano	amano	N1	il ragazzo	inanimate	1278	SS	SS
embedding_mental_SR	il frigorifero ricorda che l' amica conosce i fratelli	masculine	singular	feminine	singular			3391	frigorifero	ricordano	conoscono	N1	il ragazzo	inanimate	1279	SS	SS
embedding_mental_SR	il frigorifero ricorda che la contadina evita il bambino	masculine	singular	feminine	singular			3396	frigorifero	ricordano	evitano	N1	il ragazzo	inanimate	1280	SS	SS
embedding_mental_SR	il frigorifero dice che la bambina incontra la madre	masculine	singular	feminine	singular			3401	frigorifero	dicono	incontrano	N1	l' amico	inanimate	1281	SS	SS
embedding_mental_SR	il frigorifero dice che la donna blocca la figlia	masculine	singular	feminine	singular			3406	frigorifero	dicono	bloccano	N1	l' amico	inanimate	1282	SS	SS
embedding_mental_SR	il frigorifero dice che la studentessa interrompe i contadini	masculine	singular	feminine	singular			3411	frigorifero	dicono	interrompono	N1	l' amico	inanimate	1283	SS	SS
embedding_mental_SR	il frigorifero dichiara che la madre ama i ragazzi	masculine	singular	feminine	singular			3416	frigorifero	dichiarano	amano	N1	l' amico	inanimate	1284	SS	SS
embedding_mental_SR	il frigorifero ricorda che la figlia conosce le bambine	masculine	singular	feminine	singular			3421	frigorifero	ricordano	conoscono	N1	l' amico	inanimate	1285	SS	SS
embedding_mental_SR	il frigorifero ricorda che la sorella difende i figli	masculine	singular	feminine	singular			3426	frigorifero	ricordano	difendono	N1	l' amico	inanimate	1286	SS	SS
embedding_mental_SR	il frigorifero dice che la contadina incontra le amiche	masculine	singular	feminine	singular			3431	frigorifero	dicono	incontrano	N1	l' attore	inanimate	1287	SS	SS
embedding_mental_SR	il frigorifero dice che la sorella indica le studentesse	masculine	singular	feminine	singular			3436	frigorifero	dicono	indicano	N1	l' attore	inanimate	1288	SS	SS
embedding_mental_SR	il frigorifero dichiara che la bambina saluta le amiche	masculine	singular	feminine	singular			3441	frigorifero	dichiarano	salutano	N1	l' attore	inanimate	1289	SS	SS
embedding_mental_SR	il frigorifero ricorda che la contadina interrompe la ragazza	masculine	singular	feminine	singular			3446	frigorifero	ricordano	interrompono	N1	l' attore	inanimate	1290	SS	SS
embedding_mental_SR	il frigorifero dice che l' amica incontra le figlie	masculine	singular	feminine	singular			3451	frigorifero	dicono	incontrano	N1	l' uomo	inanimate	1291	SS	SS
embedding_mental_SR	il frigorifero dice che la sorella ferma la donna	masculine	singular	feminine	singular			3456	frigorifero	dicono	fermano	N1	l' uomo	inanimate	1292	SS	SS
embedding_mental_SR	il frigorifero dichiara che la sorella accoglie la figlia	masculine	singular	feminine	singular			3461	frigorifero	dichiarano	accolgono	N1	l' uomo	inanimate	1293	SS	SS
embedding_mental_SR	il frigorifero dichiara che la studentessa evita la bambina	masculine	singular	feminine	singular			3466	frigorifero	dichiarano	evitano	N1	l' uomo	inanimate	1294	SS	SS
embedding_mental_SR	il frigorifero ricorda che la madre ferma l' amica	masculine	singular	feminine	singular			3471	frigorifero	ricordano	fermano	N1	l' uomo	inanimate	1295	SS	SS
embedding_mental_SR	il frigorifero dice che la donna ferma le madri	masculine	singular	feminine	singular			3476	frigorifero	dicono	fermano	N1	lo studente	inanimate	1296	SS	SS
embedding_mental_SR	il frigorifero dice che la ragazza saluta le attrici	masculine	singular	feminine	singular			3481	frigorifero	dicono	salutano	N1	lo studente	inanimate	1297	SS	SS
embedding_mental_SR	il frigorifero dichiara che la figlia ignora il ragazzo	masculine	singular	feminine	singular			3486	frigorifero	dichiarano	ignorano	N1	lo studente	inanimate	1298	SS	SS
embedding_mental_SR	il frigorifero dichiara che la sorella conosce la donna	masculine	singular	feminine	singular			3491	frigorifero	dichiarano	conoscono	N1	lo studente	inanimate	1299	SS	SS
embedding_mental_SR	il frigorifero ricorda che l' amica osserva i bambini	masculine	singular	feminine	singular			3496	frigorifero	ricordano	osservano	N1	lo studente	inanimate	1300	SS	SS
embedding_mental_SR	il frigorifero dice che gli amici conoscono il ragazzo	masculine	singular	masculine	plural			3501	frigorifero	dicono	conosce	N1	il bambino	inanimate	1301	SP	SP
embedding_mental_SR	il frigorifero dice che gli studenti attraggono gli uomini	masculine	singular	masculine	plural			3506	frigorifero	dicono	attrae	N1	il bambino	inanimate	1302	SP	SP
embedding_mental_SR	il frigorifero dice che i ragazzi osservano le figlie	masculine	singular	masculine	plural			3511	frigorifero	dicono	osserva	N1	il bambino	inanimate	1303	SP	SP
embedding_mental_SR	il frigorifero dichiara che gli studenti criticano i fratelli	masculine	singular	masculine	plural			3516	frigorifero	dichiarano	critica	N1	il bambino	inanimate	1304	SP	SP
embedding_mental_SR	il frigorifero dichiara che i padri difendono le amiche	masculine	singular	masculine	plural			3521	frigorifero	dichiarano	difende	N1	il bambino	inanimate	1305	SP	SP
embedding_mental_SR	il frigorifero ricorda che gli studenti accolgono gli amici	masculine	singular	masculine	plural			3526	frigorifero	ricordano	accoglie	N1	il bambino	inanimate	1306	SP	SP
embedding_mental_SR	il frigorifero ricorda che i ragazzi interrompono le donne	masculine	singular	masculine	plural			3531	frigorifero	ricordano	interrompe	N1	il bambino	inanimate	1307	SP	SP
embedding_mental_SR	il frigorifero dice che gli studenti bloccano i bambini	masculine	singular	masculine	plural			3536	frigorifero	dicono	blocca	N1	il contadino	inanimate	1308	SP	SP
embedding_mental_SR	il frigorifero dice che i ragazzi guardano il bambino	masculine	singular	masculine	plural			3541	frigorifero	dicono	guarda	N1	il contadino	inanimate	1309	SP	SP
embedding_mental_SR	il frigorifero dichiara che i figli criticano le attrici	masculine	singular	masculine	plural			3546	frigorifero	dichiarano	critica	N1	il contadino	inanimate	1310	SP	SP
embedding_mental_SR	il frigorifero ricorda che gli attori evitano i fratelli	masculine	singular	masculine	plural			3551	frigorifero	ricordano	evita	N1	il contadino	inanimate	1311	SP	SP
embedding_mental_SR	il frigorifero ricorda che i figli bloccano le ragazze	masculine	singular	masculine	plural			3556	frigorifero	ricordano	blocca	N1	il contadino	inanimate	1312	SP	SP
embedding_mental_SR	il frigorifero dice che gli amici amano i padri	masculine	singular	masculine	plural			3561	frigorifero	dicono	ama	N1	il figlio	inanimate	1313	SP	SP
embedding_mental_SR	il frigorifero dice che i contadini difendono le attrici	masculine	singular	masculine	plural			3566	frigorifero	dicono	difende	N1	il figlio	inanimate	1314	SP	SP
embedding_mental_SR	il frigorifero dichiara che i bambini fermano le amiche	masculine	singular	masculine	plural			3571	frigorifero	dichiarano	ferma	N1	il figlio	inanimate	1315	SP	SP
embedding_mental_SR	il frigorifero ricorda che gli amici guardano il contadino	masculine	singular	masculine	plural			3576	frigorifero	ricordano	guarda	N1	il figlio	inanimate	1316	SP	SP
embedding_mental_SR	il frigorifero ricorda che i fratelli criticano la ragazza	masculine	singular	masculine	plural			3581	frigorifero	ricordano	critica	N1	il figlio	inanimate	1317	SP	SP
embedding_mental_SR	il frigorifero dice che gli attori indicano il figlio	masculine	singular	masculine	plural			3586	frigorifero	dicono	indica	N1	il fratello	inanimate	1318	SP	SP
embedding_mental_SR	il frigorifero dice che gli uomini guardano l' attrice	masculine	singular	masculine	plural			3591	frigorifero	dicono	guarda	N1	il fratello	inanimate	1319	SP	SP
embedding_mental_SR	il frigorifero dice che i ragazzi amano i bambini	masculine	singular	masculine	plural			3596	frigorifero	dicono	ama	N1	il fratello	inanimate	1320	SP	SP
embedding_mental_SR	il frigorifero dichiara che i padri indicano gli amici	masculine	singular	masculine	plural			3601	frigorifero	dichiarano	indica	N1	il fratello	inanimate	1321	SP	SP
embedding_mental_SR	il frigorifero dice che gli amici difendono la ragazza	masculine	singular	masculine	plural			3606	frigorifero	dicono	difende	N1	il padre	inanimate	1322	SP	SP
embedding_mental_SR	il frigorifero dice che gli studenti fermano le figlie	masculine	singular	masculine	plural			3611	frigorifero	dicono	ferma	N1	il padre	inanimate	1323	SP	SP
embedding_mental_SR	il frigorifero dice che i contadini criticano la figlia	masculine	singular	masculine	plural			3616	frigorifero	dicono	critica	N1	il padre	inanimate	1324	SP	SP
embedding_mental_SR	il frigorifero dichiara che gli amici accolgono gli studenti	masculine	singular	masculine	plural			3621	frigorifero	dichiarano	accoglie	N1	il padre	inanimate	1325	SP	SP
embedding_mental_SR	il frigorifero dichiara che i figli accolgono lo studente	masculine	singular	masculine	plural			3626	frigorifero	dichiarano	accoglie	N1	il padre	inanimate	1326	SP	SP
embedding_mental_SR	il frigorifero ricorda che gli uomini attraggono i fratelli	masculine	singular	masculine	plural			3631	frigorifero	ricordano	attrae	N1	il padre	inanimate	1327	SP	SP
embedding_mental_SR	il frigorifero ricorda che i ragazzi salutano gli amici	masculine	singular	masculine	plural			3636	frigorifero	ricordano	saluta	N1	il padre	inanimate	1328	SP	SP
embedding_mental_SR	il frigorifero dice che i fratelli incontrano i contadini	masculine	singular	masculine	plural			3641	frigorifero	dicono	incontra	N1	il ragazzo	inanimate	1329	SP	SP
embedding_mental_SR	il frigorifero dichiara che gli attori guardano i bambini	masculine	singular	masculine	plural			3646	frigorifero	dichiarano	guarda	N1	il ragazzo	inanimate	1330	SP	SP
embedding_mental_SR	il frigorifero dichiara che i figli criticano l' uomo	masculine	singular	masculine	plural			3651	frigorifero	dichiarano	critica	N1	il ragazzo	inanimate	1331	SP	SP
embedding_mental_SR	il frigorifero ricorda che i contadini salutano la sorella	masculine	singular	masculine	plural			3656	frigorifero	ricordano	saluta	N1	il ragazzo	inanimate	1332	SP	SP
embedding_mental_SR	il frigorifero dice che gli attori criticano le donne	masculine	singular	masculine	plural			3661	frigorifero	dicono	critica	N1	l' amico	inanimate	1333	SP	SP
embedding_mental_SR	il frigorifero dice che i contadini evitano i ragazzi	masculine	singular	masculine	plural			3666	frigorifero	dicono	evita	N1	l' amico	inanimate	1334	SP	SP
embedding_mental_SR	il frigorifero dice che i ragazzi bloccano la donna	masculine	singular	masculine	plural			3671	frigorifero	dicono	blocca	N1	l' amico	inanimate	1335	SP	SP
embedding_mental_SR	il frigorifero dichiara che i padri indicano i ragazzi	masculine	singular	masculine	plural			3676	frigorifero	dichiarano	indica	N1	l' amico	inanimate	1336	SP	SP
embedding_mental_SR	il frigorifero ricorda che i figli incontrano la studentessa	masculine	singular	masculine	plural			3681	frigorifero	ricordano	incontra	N1	l' amico	inanimate	1337	SP	SP
embedding_mental_SR	il frigorifero dice che i contadini indicano la studentessa	masculine	singular	masculine	plural			3686	frigorifero	dicono	indica	N1	l' attore	inanimate	1338	SP	SP
embedding_mental_SR	il frigorifero dice che i ragazzi incontrano i bambini	masculine	singular	masculine	plural			3691	frigorifero	dicono	incontra	N1	l' attore	inanimate	1339	SP	SP
embedding_mental_SR	il frigorifero dichiara che gli studenti incontrano la madre	masculine	singular	masculine	plural			3696	frigorifero	dichiarano	incontra	N1	l' attore	inanimate	1340	SP	SP
embedding_mental_SR	il frigorifero ricorda che i contadini osservano il figlio	masculine	singular	masculine	plural			3701	frigorifero	ricordano	osserva	N1	l' attore	inanimate	1341	SP	SP
embedding_mental_SR	il frigorifero ricorda che i padri guardano la madre	masculine	singular	masculine	plural			3706	frigorifero	ricordano	guarda	N1	l' attore	inanimate	1342	SP	SP
embedding_mental_SR	il frigorifero dice che i padri criticano il figlio	masculine	singular	masculine	plural			3711	frigorifero	dicono	critica	N1	l' uomo	inanimate	1343	SP	SP
embedding_mental_SR	il frigorifero dichiara che i padri fermano la madre	masculine	singular	masculine	plural			3716	frigorifero	dichiarano	ferma	N1	l' uomo	inanimate	1344	SP	SP
embedding_mental_SR	il frigorifero ricorda che gli studenti amano l' attrice	masculine	singular	masculine	plural			3721	frigorifero	ricordano	ama	N1	l' uomo	inanimate	1345	SP	SP
embedding_mental_SR	il frigorifero ricorda che i fratelli indicano le attrici	masculine	singular	masculine	plural			3726	frigorifero	ricordano	indica	N1	l' uomo	inanimate	1346	SP	SP
embedding_mental_SR	il frigorifero dice che i fratelli bloccano gli amici	masculine	singular	masculine	plural			3731	frigorifero	dicono	blocca	N1	lo studente	inanimate	1347	SP	SP
embedding_mental_SR	il frigorifero dichiara che i bambini amano le contadine	masculine	singular	masculine	plural			3736	frigorifero	dichiarano	ama	N1	lo studente	inanimate	1348	SP	SP
embedding_mental_SR	il frigorifero ricorda che gli attori difendono il contadino	masculine	singular	masculine	plural			3741	frigorifero	ricordano	difende	N1	lo studente	inanimate	1349	SP	SP
embedding_mental_SR	il frigorifero ricorda che i figli evitano la contadina	masculine	singular	masculine	plural			3746	frigorifero	ricordano	evita	N1	lo studente	inanimate	1350	SP	SP
embedding_mental_SR	il frigorifero dice che il contadino ama gli uomini	masculine	singular	masculine	singular			3751	frigorifero	dicono	amano	N1	il bambino	inanimate	1351	SS	SS
embedding_mental_SR	il frigorifero dice che il figlio ignora i contadini	masculine	singular	masculine	singular			3756	frigorifero	dicono	ignorano	N1	il bambino	inanimate	1352	SS	SS
embedding_mental_SR	il frigorifero dice che il padre osserva le studentesse	masculine	singular	masculine	singular			3761	frigorifero	dicono	osservano	N1	il bambino	inanimate	1353	SS	SS
embedding_mental_SR	il frigorifero dice che l' uomo critica le ragazze	masculine	singular	masculine	singular			3766	frigorifero	dicono	criticano	N1	il bambino	inanimate	1354	SS	SS
embedding_mental_SR	il frigorifero dichiara che l' amico conosce il padre	masculine	singular	masculine	singular			3771	frigorifero	dichiarano	conoscono	N1	il bambino	inanimate	1355	SS	SS
embedding_mental_SR	il frigorifero ricorda che l' attore critica i ragazzi	masculine	singular	masculine	singular			3776	frigorifero	ricordano	criticano	N1	il bambino	inanimate	1356	SS	SS
embedding_mental_SR	il frigorifero dice che il padre interrompe l' amica	masculine	singular	masculine	singular			3781	frigorifero	dicono	interrompono	N1	il contadino	inanimate	1357	SS	SS
embedding_mental_SR	il frigorifero dice che lo studente ama la sorella	masculine	singular	masculine	singular			3786	frigorifero	dicono	amano	N1	il contadino	inanimate	1358	SS	SS
embedding_mental_SR	il frigorifero dichiara che il padre conosce l' attrice	masculine	singular	masculine	singular			3791	frigorifero	dichiarano	conoscono	N1	il contadino	inanimate	1359	SS	SS
